SENTENCE_ID	SENTENCE_TEXT	NORMALIZED_TEXT
4059	an amiral meur thrawn amiral meur thrawn pe mitth'raw'nuruodo eus e anv gwirion a zo un dudenn e bed ijinet star wars.	an amiral meur thrawn amiral meur thrawn pe vitth'raw'nuruodo eus e anv gwirion a zo un dudenn e bed ijinet star wars.
4072	an amzer dazont goude-hodiernek a denn da draoùa c'hoarvezoù goude hep hep resisaat pegoulz hag an amzer dremenet rak-hodiernek a denn da traoù c'hoarvezhet a-raok hiziv hep reisaat pegoulz.	an amzer dazont goude-hodiernek a denn da draoùa c'hoarvezoù goude hep hep resisaat pegoulz hag an amzer dremenet rak-hodiernek a denn da draoù c'hoarvezhet a-raok hiziv hep reisaat pegoulz.
4141	an anv daou zoare zo da gompren anv « pandora » : pe panta dôra, an hini he deus bet an holl zonezoù, pe pantôn dôra an hini a zo donezon, pe prof, a-berzh an holl zoueed.	an anv daou zoare zo da gompren anv « pandora » : pe banta dôra, an hini he deus bet an holl zonezoù, pe bantôn dôra an hini a zo donezon, pe brof, a-berzh an holl zoueed.
4181	an anv gennheñvel a dalvez « e stumm gennoù », abalamour da stumm an arouezioù kleuzet gant an tammoù raoskl a veze implijet da skrivañ war tablezennoù pri blot.	an anv gennheñvel a dalvez « e stumm gennoù », abalamour da stumm an arouezioù kleuzet gant an tammoù raoskl a veze implijet da skrivañ war dablezennoù pri blot.
4216	an anv leonin a teu eus leoninus e latin deuet da vezañ leo, o vezañ marteze lezanv leonin e-pad e vuhez.	an anv leonin a deu eus leoninus e latin deuet da vezañ leo, o vezañ marteze lezanv leonin e-pad e vuhez.
4235	an anv, "remziad kollet" a oa goveliet gant perc'henn ur c'harrdi a rae war-dro ford-t gertrude stein hag e oa bet adkemeret ha troet ganti evel m'en danevell hemingway er rannbennad "ur remziad kollet," eus a moveable feast.	an anv, "remziad kollet" a oa goveliet gant perc'henn ur c'harrdi a rae war-dro ford-t gertrude stein hag e oa bet adkemeret ha troet ganti evel m'en danevell hemingway er rannbennad "ur remziad kollet," eus a voveable feast.
4266	an anv yaou ha jupiter a zo daou anv evit ar memes doue hag an daou anv-se a zo bet kemmesket dre ma tremene an amzer.	an anv yaou ha jupiter a zo daou anv evit ar memes doue hag an daou anv-se a zo bet kemmesket dre ma zremene an amzer.
4271	an aon da vont war raok hep ober a fazi na kuitaat an taol a en oa bet trec'h war unan eus brasañ sevenerien an xxvet kantved.	an aon da vont war raok hep ober a fazi na guitaat an taol a en oa bet trec'h war unan eus brasañ sevenerien an xxvet kantved.
4276	an aotrou john killigrew a kroua ker aberfala (falmouth e saozneg) nebeut amzer ár-lerc'h e 1613.	an aotrou john killigrew a groua ker aberfala (falmouth e saozneg) nebeut amzer ár-lerc'h e 1613.
4315	an aozadur brezel meur o implij an ampoezonoù kimiek pe louzoù geot " agent orange pe kontammer orañjez " a vezo anvet "operation trail dust". 20 million gallonsoù us (76,000 m3) a zo bet stlapet en holl war su vietnam.	an aozadur brezel meur o implij an ampoezonoù kimiek pe louzoù geot " agent orange pe gontammer orañjez " a vezo anvet "operation trail dust". 20 million gallonsoù us (76,000 m3) a zo bet stlapet en holl war su vietnam.
4323	an aozadur-mañ a oa mestr war kêr zarnah d'an ampoent.	an aozadur-mañ a oa mestr war gêr zarnah d'an ampoent.
4378	an armoù-se a c'hell bezañ pe marvus pe gant ar pal badaouiñ.	an armoù-se a c'hell bezañ pe varvus pe gant ar pal badaouiñ.
4428	an astroù o deus ul levezon dister war al lanvioù dre ma'z int re bell diouzh ar mor da-geñver o vas.	an astroù o deus ul levezon dister war al lanvioù dre va'z int re bell diouzh ar mor da-geñver o vas.
4517	anavezet eo ar strollad-mañ a-drugarez da ganaouennoù 'zo - no milk today ( 1966 ), there's a kind of hush all over the world ( 1967 ) da skouer - hag o devoa graet berzh bras pa oant deuet er-maez d'an ampoent.	anavezet eo ar strollad-mañ a-drugarez da ganaouennoù 'zo - no milk today ( 1966 ), there's a gind of hush all over the world ( 1967 ) da skouer - hag o devoa graet berzh bras pa oant deuet er-maez d'an ampoent.
4620	anavezet eo ivez evel maria antonietta delle due sicilie pe maria antonietta di toscana.	anavezet eo ivez evel maria antonietta delle due sicilie pe varia antonietta di toscana.
4621	anavezet eo ivez evel mastofact pe mazofiliezh hickey, eric w. (2003).	anavezet eo ivez evel mastofact pe vazofiliezh hickey, eric w. (2003).
4663	anavezet int evit o barregezh da zezrevellañ mouezh evned all pe trouzioù a bep seurt klevet ganto.	anavezet int evit o barregezh da zezrevellañ mouezh evned all pe drouzioù a bep seurt klevet ganto.
4666	anavezet int ivez evel rarámuri (aotrounez) pe muki (itronezed).	anavezet int ivez evel rarámuri (aotrounez) pe vuki (itronezed).
4696	anavezout a reer ivez ur varzhoneg e sumereg savet 3 900 bloaz 'zo en enor an doueez ninkasi, maeronez ar breserezh, enni ar rekipe koshañ evit fardañ bier dre vara heiz.	anavezout a reer ivez ur varzhoneg e sumereg savet 3 900 bloaz 'zo en enor an doueez ninkasi, maeronez ar breserezh, enni ar rekipe koshañ evit fardañ bier dre mara heiz.
4735	an dagadenn se en deus servijet da yamamoto en d'oa c'hoant da sevel un dagadenn war midway.	an dagadenn se en deus servijet da yamamoto en d'oa c'hoant da sevel un dagadenn war vidway.
4736	an dagdenn a zo bet ur berzh bras evit ar japaniz dre ma oa bet kaset d'ar strad peder kuirasek hag en deus harzhet diorroadur ar morlu amerikan er meurvor habask.	an dagdenn a zo bet ur berzh bras evit ar japaniz dre ma oa bet kaset d'ar strad peder c'huirasek hag en deus harzhet diorroadur ar morlu amerikan er meurvor habask.
4751	an damveneg-se d'ar c'hoarioù pitek a ziskouez e oa ganet e miz eost pe gwengolo.	an damveneg-se d'ar c'hoarioù pitek a ziskouez e oa ganet e miz eost pe wengolo.
4960	an darn vrasañ eus ar glaskourien a renk anezhañ er genad felis met reoù arall en laka er genadoù catopuma pe profelis.	an darn vrasañ eus ar glaskourien a renk anezhañ er genad felis met reoù arall en laka er genadoù catopuma pe brofelis.
4981	an darnvuiañ anezho a zo bet desavet ha stummet a kloastr al leandi e-lec'h ma 'z int deuet pa oant bugale.	an darnvuiañ anezho a zo bet desavet ha stummet a gloastr al leandi e-lec'h ma 'z int deuet pa oant bugale.
5020	an deirvet, zaza he lesanv, a zo en he gourvez war he serviedenn gouronkañ, pellikoc'h diouzh ar c'hastell : c'hoar an daou paotr an hini eo.	an deirvet, zaza he lesanv, a zo en he gourvez war he serviedenn gouronkañ, pellikoc'h diouzh ar c'hastell : c'hoar an daou baotr an hini eo.
5041	an deiz war-lerc'h e oamp prest da vont e-barzh hon trañcheoù.	an deiz war-lerc'h e oamp prest da vont e-barzh hon zrañcheoù.
5087	an den war a marz, ar mangkas, az ay da vezañ ar skouer.	an den war a varz, ar mangkas, az ay da vezañ ar skouer.
5103	an derzhienn-domm pe terzhienn-alter zo ur c'hleñved degaset gant bakteri ar salmonella enterica serovar typhi.	an derzhienn-domm pe derzhienn-alter zo ur c'hleñved degaset gant bakteri ar salmonella enterica serovar typhi.
5127	an devezh kentañ, ne vo sellet ar luc'hvannerezh-se gant seizh ha tregont den nemetken, deuet da priziañ filmoù-berr an daou vreur.	an devezh kentañ, ne vo sellet ar luc'hvannerezh-se gant seizh ha tregont den nemetken, deuet da briziañ filmoù-berr an daou vreur.
5167	an diforc'h bras a vez etrezo hag an arozed d'eus ar c'hornôg a vez war penaos e echu o buhez.	an diforc'h bras a vez etrezo hag an arozed d'eus ar c'hornôg a vez war benaos e echu o buhez.
5171	an diforc'hioù etre al liveoù a c'hall bezañ bras : un dek metr bennak e aberioù zo hag ugent kantimetr er morioù kloz pe beuzkloz evel ar mor kreizdouarel pe pleg-mor mec'hiko.	an diforc'hioù etre al liveoù a c'hall bezañ bras : un dek metr bennak e aberioù zo hag ugent kantimetr er morioù kloz pe beuzkloz evel ar mor kreizdouarel pe bleg-mor mec'hiko.
5205	an diouer a dimbroù etre 1891 ha 1895 a gaso servij a postoù da werzhañ timbroù « reizhet » o friz gant ur meneg dornskrivet.	an diouer a dimbroù etre 1891 ha 1895 a gaso servij a bostoù da werzhañ timbroù « reizhet » o friz gant ur meneg dornskrivet.
5217	an diskoulmoù a zo dres ar memes reoù eget ar re tapet gant treuzfurmat lapalce.	an diskoulmoù a zo dres ar memes reoù eget ar re dapet gant treuzfurmat lapalce.
5233	an dispac'h greantel er bed treuzkas ar ouiziegezh a philosopher lecturing on the orrery gant joseph wright of derby (ca. 1766).	an dispac'h greantel er bed treuzkas ar ouiziegezh a bhilosopher lecturing on the orrery gant joseph wright of derby (ca. 1766).
5242	an distok-se a lak ar sklêrijenn hag a dremen dre al lagad da vezañ tolpet war meur a lec'h e plas en ul lec'h hepken.	an distok-se a lak ar sklêrijenn hag a dremen dre al lagad da vezañ tolpet war veur a lec'h e plas en ul lec'h hepken.
5253	an div arme a chomas difiñv e-pad 5 devezh, ar pezh a mat evit aten rak tostoc'h e oa neuze donedigezh al lakonianiz.	an div arme a chomas difiñv e-pad 5 devezh, ar pezh a vat evit aten rak tostoc'h e oa neuze donedigezh al lakonianiz.
5283	an divroadeg iwerzhonat a grog e breizh er 17vet kantved, pa tilestr oliver cromwell e dulenn evit sujañ iwerzhon dindan ar banniel saoz.	an divroadeg iwerzhonat a grog e breizh er 17vet kantved, pa dilestr oliver cromwell e dulenn evit sujañ iwerzhon dindan ar banniel saoz.
5316	an doare d’ober a oa lakaat elektrodoù (+/-) war lodennou disheñvel eus ar c'horf, evit ma tremenfe an tredan dre al lodennoù-se, peurvuiañ war an divskouarn pe c’hoazh war kalc'h ar baotred.	an doare d’ober a oa lakaat elektrodoù (+/-) war lodennou disheñvel eus ar c'horf, evit ma tremenfe an tredan dre al lodennoù-se, peurvuiañ war an divskouarn pe c’hoazh war galc'h ar baotred.
5348	andon ar roen e lai da tuma, graubünden, suis an anv eus ar galianeg renos "ar pezh a zever", diwar ar wrizienn henindezeuropek *reie— heñvelster.	andon ar roen e lai da duma, graubünden, suis an anv eus ar galianeg renos "ar pezh a zever", diwar ar wrizienn henindezeuropek *reie— heñvelster.
5356	an dorn kleiz a servije da mougañ ar c’herdin n’o doa ket da froumal.	an dorn kleiz a servije da vougañ ar c’herdin n’o doa ket da froumal.
5400	an draeneg, pe braog, (dicentrarchus labrax pe morone labrax) zo ur pesk mor.	an draeneg, pe braog, (dicentrarchus labrax pe vorone labrax) zo ur pesk mor.
5425	an dra-se a voe abeg ur pogrom ma voe lazhet degadoù a miliaodù a igboed.	an dra-se a voe abeg ur pogrom ma voe lazhet degadoù a viliaodù a igboed.
5461	an dreuzfeurmadurioù a gwirvoud int nann-tro-distro dre efedoù steuziadur a tommder.	an dreuzfeurmadurioù a wirvoud int nann-tro-distro dre efedoù steuziadur a dommder.
5494	andros, pe khora, eo ar gêr-benn, war aod ar reter. 10 009 a dud a oa o vevañ en enezenn, hervez niveradeg poblañs 2001.	andros, pe ghora, eo ar gêr-benn, war aod ar reter. 10 009 a dud a oa o vevañ en enezenn, hervez niveradeg poblañs 2001.
5578	andy warhol a adtaolenne e re dizehan : kantadoù, pe miliadoù a skouerennoù a rae.	andy warhol a adtaolenne e re dizehan : kantadoù, pe viliadoù a skouerennoù a rae.
5590	an efed-mañ a zo dleet da koublañ al lanvioù loarel ha re an heol.	an efed-mañ a zo dleet da goublañ al lanvioù loarel ha re an heol.
5641	an eil lamm bras a zo bet gant soñj ober bigi e polietilen, rak e c'helle neuze an holl prenañ bigi, graet e oa dreist-holl ar bigi se evit mont da c'hoari war an aodoù, kaletoc'h, tost dibosupl da derriñ, ha gwerzhet e veze seurt bigi er stalioù vras.	an eil lamm bras a zo bet gant soñj ober bigi e polietilen, rak e c'helle neuze an holl brenañ bigi, graet e oa dreist-holl ar bigi se evit mont da c'hoari war an aodoù, kaletoc'h, tost dibosupl da derriñ, ha gwerzhet e veze seurt bigi er stalioù vras.
5643	an eil lodenn (gant an titl, la défaite et le jugement (1942-1945)) a zo war trec'h ar gevredidi ha war prosez nürnberg goude-se.	an eil lodenn (gant an titl, la défaite et le jugement (1942-1945)) a zo war drec'h ar gevredidi ha war brosez nürnberg goude-se.
5646	an eil martezeadenn ne'z a ket a-enep egile.	an eil martezeadenn ne'z a get a-enep egile.
5682	an eil zo michael eisner a piaouiñ a ra 14 million kevrann (1,7%).	an eil zo michael eisner a biaouiñ a ra 14 million kevrann (1,7%).
5688	an ejiptianed, a gonte o istorioù war papyrus pe ivez war vogerioù.	an ejiptianed, a gonte o istorioù war bapyrus pe ivez war vogerioù.
5693	an elfenn a lakas ober an dibab-se a zo mont a-enep da strewadur an nerzhioù etre raktresoù wikimedia e yezhoù disheñvel, dre ma rankfe ur restr bezañ enporzhiet bep tro war pep wiki hag o doa ezhomm outañ.	an elfenn a lakas ober an dibab-se a zo mont a-enep da strewadur an nerzhioù etre raktresoù wikimedia e yezhoù disheñvel, dre ma rankfe ur restr bezañ enporzhiet bep tro war bep wiki hag o doa ezhomm outañ.
5712	an embann nevez-se a sonnas an holl arc'hwelioù kent en ur pakad hepken, ha skeudenniñ a reas diwezh an aozadennoù kevezer.	an embann nevez-se a sonnas an holl arc'hwelioù kent en ur bakad hepken, ha skeudenniñ a reas diwezh an aozadennoù kevezer.
5713	an embarañ hervez al levr kama soutra an emlakadur revel eo an doare m'en em laka daou zen, pe muioc'h, pa vezont a-greiz un darempred revel.	an embarañ hervez al levr kama soutra an emlakadur revel eo an doare m'en em laka daou zen, pe vuioc'h, pa vezont a-greiz un darempred revel.
5771	an enborc'honiezh eo ar skiant a bled gant ar reizhiad enborc'hadel, an hormonoù, o gweredoù (o efedoù) war ar bevedegoù, gant ar c'hlenvedoù a c'hoarvez pa ned a ket ar reizhiad en-dro hag an doaeroù d'e bareañ.	an enborc'honiezh eo ar skiant a bled gant ar reizhiad enborc'hadel, an hormonoù, o gweredoù (o efedoù) war ar bevedegoù, gant ar c'hlenvedoù a c'hoarvez pa ned a get ar reizhiad en-dro hag an doaeroù d'e bareañ.
5777	an enebourien pennañ a zo skeledoù, eskell-groc'henn ha kevnid, gant bossoù a-wechoù, evel skeledoù ramzel pe krouaduroù bras all.	an enebourien pennañ a zo skeledoù, eskell-groc'henn ha kevnid, gant bossoù a-wechoù, evel skeledoù ramzel pe grouaduroù bras all.
5784	an energiezh ouzhpenn a c’heller gwerzhañ ha marteze e vo tu implij anezhi evit ar c’hirri-tan pe traoù all en dazont.	an energiezh ouzhpenn a c’heller gwerzhañ ha marteze e vo tu implij anezhi evit ar c’hirri-tan pe draoù all en dazont.
5795	an enez vrasañ a voe anvet ilha de tristão da cunha gantañ, a droas da tristan da cunha island e saozneg.	an enez vrasañ a voe anvet ilha de tristão da cunha gantañ, a droas da dristan da cunha island e saozneg.
5796	an enez vrasañ eo, hag an hini bobletañ a-bell, hag eno emañ ar gêr-benn (el lec'h anvet "capitol hill"), met dre ma'z eo saipan ur gumun ivez, e vez lakaet saipan da vezañ ar gêr-benn.	an enez vrasañ eo, hag an hini bobletañ a-bell, hag eno emañ ar gêr-benn (el lec'h anvet "capitol hill"), met dre va'z eo saipan ur gumun ivez, e vez lakaet saipan da vezañ ar gêr-benn.
5800	an enklaskoù graet araok mendel war an herelezh ne zegouezfont da nentra, rak ar brizherien 'voe atav e labourat diwar plantoù gant doareoù liesseurt an arnodiñ a vo dre se ne teufont ket a-benn da dennañ ul lojik ennañ.	an enklaskoù graet araok mendel war an herelezh ne zegouezfont da nentra, rak ar brizherien 'voe atav e labourat diwar plantoù gant doareoù liesseurt an arnodiñ a vo dre se ne deufont ket a-benn da dennañ ul lojik ennañ.
5803	an ennegoù-se a vez kenaozet gant un niverenn rouedad meziantel hag un niverenn da hennadiñ pep trobarzhel, war pevar eizhbit (ipv4) pe c'hwec'h eizhbit (ipv6).	an ennegoù-se a vez kenaozet gant un niverenn rouedad meziantel hag un niverenn da hennadiñ pep trobarzhel, war bevar eizhbit (ipv4) pe c'hwec'h eizhbit (ipv6).
5806	an ensaiador a zalc'has war amália evit ma'z aje da lakaat hec'h anv en ur genstrivadeg kanerezed yaouank anvet concurso da primavera evit gounit an anv rainha do fado (rouanez ar fado).	an ensaiador a zalc'has war amália evit ma'z aje da lakaat hec'h anv en ur genstrivadeg kanerezed yaouank anvet concurso da brimavera evit gounit an anv rainha do fado (rouanez ar fado).
5811	an entropiezh e termodinamiezh, an entropiezh, skrivet s, a zo ur fonksion stad lec’h ma vez adkavet al liamm q/t (gant q kementad a tommder eskemet gant ur sistem a grwez t).	an entropiezh e termodinamiezh, an entropiezh, skrivet s, a zo ur fonksion stad lec’h ma vez adkavet al liamm q/t (gant q kementad a dommder eskemet gant ur sistem a grwez t).
5846	an estrenien a veze gwastet pe distrujet o madoù n'hallent ket kaout an disterañ digoll hag ar gouarnamantoù n'o doa na c'hoant na peadra da ginnig dic'haou da zen, mec'hikaned pe estrenien.	an estrenien a veze gwastet pe distrujet o madoù n'hallent ket kaout an disterañ digoll hag ar gouarnamantoù n'o doa na c'hoant na beadra da ginnig dic'haou da zen, mec'hikaned pe estrenien.
5897	angels falls first, ho gentañ albom a zeu er maez e miz du ha tizout a ra an 31vet plas er charts finlandad.	angels falls first, ho kentañ albom a zeu er maez e miz du ha tizout a ra an 31vet plas er charts finlandad.
5914	an hani kentañ a ro tu da tredeogiñ pep kampeonad kevredadel, n'eus forzh al live.	an hani kentañ a ro tu da dredeogiñ pep kampeonad kevredadel, n'eus forzh al live.
5933	an harlu hag ar marv lorenzino avat, ret dezhañ tec'hel goude e dorfed, a gavas repu e bologna da gentañ, e venezia goude, dindan gwarez an arc'heskob giovanni della casa.	an harlu hag ar marv lorenzino avat, ret dezhañ tec'hel goude e dorfed, a gavas repu e bologna da gentañ, e venezia goude, dindan warez an arc'heskob giovanni della casa.
